function	SM001	SM002	SM003	SM004	SM005	SM006	SM007	SM008	SM009	SM010	SM011	SM012	SM013	SM014	SM015	SM016	SM017	SM018	SM019	SM020	SM021	SM022	SM023	SM024	SM025	SM026	SM027	SM028	SM029	SM030	SM031	SM032	SM033	SM034	SM035	SM036	SM037	SM038	SM039	SM040	SM041	SM042	SM043	SM044	SM045	SM046	SM047	SM048	SM049	SM050	SM051	SM052	SM053	SM054	SM055	SM056	SM057	SM059	SM060	SM061	SM062	SM063	SM064	SM065	SM066	SM067	SM068	SM069	SM070	SM071	SM072	SM073	SM074	SM075	SM076	SM077	SM078	SM079	SM080	SM081	SM082	SM083	SM084	SM085	SM086	SM087	SM088	SM089	SM090	SM091	SM092	SM093
RXN-14117	34164.45	58125.16	35348.9	62819.02	44811.07	54793.27	57503.29	28388.91	116363.15	85258.0	42215.59	14465.100000000002	9618.36	59187.44	64182.11	48300.61	55001.69	33879.700000000004	27746.74	26348.23	72387.35	111138.81	58049.0	89882.87	94251.99	103809.81	40419.97	65414.74999999999	42251.97	130079.16	34498.5	100009.85	88278.04	70127.05	85680.34	77384.71	54909.44	34413.36	50862.02	82602.67000000001	101626.28	112337.56	77026.75	171613.24	100204.57	128530.81	125416.14	84417.98	69179.09	124310.38	107121.39	71214.45999999999	47246.16	69051.27	108113.74	92828.75	37699.630000000005	50279.7	83420.51999999999	35526.520000000004	127354.21	90288.81	141086.36	105066.23	105465.63	72175.08	112909.95	65692.78	63890.05	114167.1	52908.68	54623.48	140646.22999999998	107931.43	108886.08	100218.33	82597.64	87107.22000000002	93223.0	60042.75	101302.49	130351.18	60664.530000000006	76773.11	91043.35	58166.490000000005	94909.53	75741.98	79490.6	82420.34	69448.45999999999	78710.69
RXN-14118	4156.81	3657.52	1926.4100000000003	9359.670000000002	5068.68	943.0800000000002	21.0	7156.02	126.83	14832.41	837.0	650.95	17.86	15596.16	9828.91	4314.9800000000005	12324.26	3695.55	13846.87	247.37	5993.93	47380.63	20.0	23331.73	2274.0	11594.64	7791.0	10482.01	1388.41	17.66	296.0	90024.25	10231.97	5222.37	1551.59	2893.87	11971.83	15260.38	7.24	3335.17	11282.12	16298.81	15.0	34.12	1339.12	10274.51	19.67	34583.33	297.19	46.42	1324.9	16082.79	4336.0	88.4	7557.83	1551.17	26.66	25138.85	258.67	12385.11	64770.4	5527.299999999999	3247.8900000000003	15554.22	341.7300000000001	390.5	24200.85	16179.45	8359.67	1019.87	911.47	18238.710000000003	64111.13	72106.78	47452.81999999999	239.58	7770.18	2044.53	527.4	5930.379999999999	5149.94	62234.33	6852.2	4433.48	3.0	13193.89	135.48000000000002	17634.41	22098.9	18134.06	21942.97	15170.52
RXN-14120	5478.23	7657.27	21073.63	10834.920000000002	9057.18	5632.83	33955.49	8024.769999999999	9253.75	15292.41	1314.0	4083.62	628.61	22504.16	15549.580000000002	9208.23	19217.26	3908.55	13853.87	2224.04	12496.920000000002	71584.28	723.0	26282.070000000003	21652.33	39793.89	16174.04	26427.43	29847.16	37331.16	956.0	96569.25	28007.19	28400.62	21027.43	25857.79	19632.33	22515.63	33034.23	35248.53	31062.7	44216.31	17622.0	42103.62	19359.120000000003	44300.51	31866.92	45767.21	15244.45	7398.07	46196.07	26887.04	20852.49	20116.65	72006.49	34073.380000000005	30303.07	25138.85	24389.21	13186.36	68507.8	35033.880000000005	49550.31	41773.89	37644.23000000001	11884.41	25570.75	53145.9	38826.72	14989.12	15804.96	23254.94	76860.93	91231.09	58399.01999999999	24246.1	32452.59	22274.94	28185.89	29327.550000000003	5854.710000000001	107153.58	18795.78	20023.39	46378.85	51220.490000000005	63212.76	32862.18	33738.450000000004	31624.14	31690.89	31974.86
RXN-14123	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0	0.0	18.8	0.0	0.0	32.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6	0.0	0.0	0.0	0.0	48.870000000000005	76.2	8598.67	0.0	31.630000000000003	2.4	0.0	0.0	0.6	0.0	2.83	24.200000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-14124	5420.81	4226.52	381.65	2447.42	3476.9300000000003	1375.0800000000002	2940.5	7299.019999999999	614.33	2289.54	976.0	2974.1	8455.86	11061.94	17687.780000000002	6512.900000000001	2939.02	5225.55	13838.87	643.37	5539.88	337.88	2983.25	14831.03	3242.33	12692.85	7211.42	3691.59	137.25	11.0	139.5	1906.0	7796.21	8637.02	5761.84	7155.62	20956.000000000004	6229.63	456.97	2649.25	16328.44	92.2	1396.0	2068.12	1672.4	11038.67	2593.33	1364.0	28.33	1932.5	2171.82	18833.79	4507.3	437.9	6581.77	3842.67	5718.43	25138.85	1074.67	14427.66	540.5799999999999	4594.49	4012.13	15557.61	1408.4	1326.0	29412.86	3929.25	544.99	28668.870000000003	10195.94	15667.04	39933.96	71550.28	27396.07	5178.530000000001	12878.93	12085.19	10436.56	4484.54	4988.53	15212.6	18960.63	9601.82	5816.5	6404.89	2115.35	23152.49	6987.97	1593.02	19367.72	11864.6
RXN-14126	5420.81	4226.52	381.65	2447.42	3476.9300000000003	1375.0800000000002	2940.5	7299.019999999999	614.33	2289.54	976.0	2974.1	8455.86	11061.94	17687.780000000002	6512.900000000001	2939.02	5225.55	13838.87	643.37	5539.88	337.88	2983.25	14831.03	3242.33	12692.85	7211.42	3691.59	137.25	11.0	139.5	1906.0	7796.21	8637.02	5761.84	7155.62	20956.000000000004	6229.63	456.97	2649.25	16328.44	92.2	1396.0	2068.12	1672.4	11038.67	2593.33	1364.0	28.33	1932.5	2171.82	18833.79	4507.3	437.9	6581.77	3842.67	5718.43	25138.85	1074.67	14427.66	540.5799999999999	4594.49	4012.13	15557.61	1408.4	1326.0	29412.86	3929.25	544.99	28668.870000000003	10195.94	15667.04	39933.96	71550.28	27396.07	5178.530000000001	12878.93	12085.19	10436.56	4484.54	4988.53	15212.6	18960.63	9601.82	5816.5	6404.89	2115.35	23152.49	6987.97	1593.02	19367.72	11864.6
RXN-14129	3983.85	60.9	57.67	608.17	320.88	909.88	9.0	6798.65	68.4	1001.71	747.0	1083.9	28.46	708.52	7135.48	4107.7300000000005	1805.02	3485.55	13838.87	23.910000000000004	4613.43	55.01	0.0	3066.03	2.0	524.35	3416.09	71.17	183.21	0.0	13.0	1648.5	1834.75	1351.01	1438.73	2769.99	4472.27	701.4599999999999	5.07	178.51	2863.1400000000003	34.2	0.0	3.24	856.0	8528.460000000001	47.2	540.1700000000001	0.0	0.0	402.73	13118.96	8.83	19.57	194.03	726.67	21769.92	25138.85	151.67	12726.240000000002	406.57	3886.66	1061.08	1233.76	291.39000000000004	371.0	17145.730000000003	418.94999999999993	7283.789999999999	644.8700000000001	917.64	17586.19	37916.740000000005	64287.84	21575.43	45.98	6764.85	989.8100000000002	265.56	513.54	4607.53	14425.1	10444.590000000002	3674.92	172.20000000000002	6061.39	21.02	14679.43	21230.47	690.02	2455.15	8436.6
RXN-14135	69.75	0.38	6.47	0.0	0.0	0.0	0.0	633.66	1.33	0.0	0.0	77.92999999999999	0.0	35.25	37.6	0.0	4.83	64.8	0.0	3.37	2.0	164.13	0.0	0.0	0.0	6.67	946.88	0.0	0.0	0.0	0.0	5.5	3.0	0.0	0.0	2634.37	367.84	0.0	0.0	0.0	0.0	12.0	0.0	0.62	5.33	16.25	4.0	156.33	0.0	0.0	236.92	0.0	0.0	0.0	95.75	0.0	0.0	0.0	0.0	1464.13	7.24	3200.67	156.54000000000002	5.0	19.200000000000003	0.0	0.0	2509.79	0.0	97.74	152.4	17228.910000000003	18.38	95.26	54.13	0.0	0.0	6.16	3.0	6.09	56.400000000000006	264.34	4953.13	0.0	0.0	19.0	0.0	0.0	20049.93	228.34	7.66	0.0
RXN-14136	11078.28	5189.04	4618.08	3832.77	6676.89	4709.8	722.5799999999999	14273.04	3764.4	2772.4500000000003	1407.0000000000002	5397.45	8972.32	3581.66	19256.89	6808.46	5703.12	5816.1	27677.74	2052.54	9750.12	7341.06	2699.0	9604.46	6408.5	21511.52	15011.28	16209.59	3646.62	98.5	1044.5	5506.0	6221.65	16749.92	17360.83	24341.66	12732.6	10293.12	420.71	18182.42	21808.87	197.39	1751.0	1158.74	2789.65	20135.53	4844.99	36475.09999999999	545.01	8486.92	6465.379999999999	20152.08	8357.35	2354.47	60202.47	10208.99	24451.16	50277.7	13891.09	24156.52	756.46	14413.63	5003.84	6757.039999999999	5155.03	9981.0	27236.26	21347.85	15142.19	35444.15	13828.58	33435.71	40931.51	71803.44	28206.4	11705.36	32217.36	19087.2	25334.6	12670.19	10633.920000000002	15544.71	61682.46000000001	14505.44	54988.2	61035.380000000005	1751.5000000000002	36721.55	53432.26	3436.5	21638.91	22540.86
RXN-14142	4153.81	10151.52	21317.75	1802.17	8104.280000000001	5600.23	15947.8	8372.849999999999	4614.4	1209.54	895.0	5068.070000000001	31.21	5690.9400000000005	10532.65	10610.13	8203.42	4042.15	13838.87	1784.94	8540.98	25020.28	5165.0	7588.3	17524.5	1238.88	4974.92	3889.87	38505.06	1103.0	30639.0	8427.25	3800.79	5884.030000000001	20105.49	26259.52	7347.760000000001	14424.88	19138.77	23014.22	12349.34	787.78	152.0	23.62	2356.07	11180.56	14831.750000000002	9848.32	3676.5	44337.55	9631.21	23071.14	7096.23	1448.5700000000002	5652.34	1086.37	30366.99	25138.85	33743.97	13019.91	7263.23	1613.91	3277.71	6567.360000000001	5960.13	1443.0	24973.26	14393.95	41057.29	6259.6	1408.79	8760.439999999999	51830.51	65485.25	22297.27	9908.63	27933.35	4190.47	15293.26	8967.710000000001	6852.73	66080.85	7405.68	13368.27	1943.6	7679.79	32124.72	23033.480000000003	12949.62	700.5800000000002	2856.99	32540.93
RXN-14143	4153.81	10151.52	21317.75	1802.17	8104.280000000001	5600.23	15947.8	8372.849999999999	4614.4	1209.54	895.0	5068.070000000001	31.21	5690.9400000000005	10532.65	10610.13	8203.42	4042.15	13838.87	1784.94	8540.98	25020.28	5165.0	7588.3	17524.5	1238.88	4974.92	3889.87	38505.06	1103.0	30639.0	8427.25	3800.79	5884.030000000001	20105.49	26259.52	7347.760000000001	14424.88	19138.77	23014.22	12349.34	787.78	152.0	23.62	2356.07	11180.56	14831.750000000002	9848.32	3676.5	44337.55	9631.21	23071.14	7096.23	1448.5700000000002	5652.34	1086.37	30366.99	25138.85	33743.97	13019.91	7263.23	1613.91	3277.71	6567.360000000001	5960.13	1443.0	24973.26	14393.95	41057.29	6259.6	1408.79	8760.439999999999	51830.51	65485.25	22297.27	9908.63	27933.35	4190.47	15293.26	8967.710000000001	6852.73	66080.85	7405.68	13368.27	1943.6	7679.79	32124.72	23033.480000000003	12949.62	700.5800000000002	2856.99	32540.93
RXN-14147	4055.47	3637.52	65.47	8447.5	2267.21	397.58	9.0	7106.02	67.33	14003.96	2.0	223.35	17.86	15410.02	4143.61	118.14	9250.36	266.95	13846.87	26.37	999.93	39976.63	0.0	10832.86	2272.0	5295.67	1901.05	8603.0	47.58	0.0	0.0	88144.25	4561.54	2639.33	1.43	2694.87	4424.27	7961.24	4.24	2183.0	4328.57	16214.86	10.0	1.12	113.33	1307.75	4.0	17949.16	88.0	6.5	367.06	2270.29	1840.0	1.57	6920.03	188.5	11.0	25138.85	100.99	12335.61	64402.33	3430.42	1910.75	2509.4300000000003	170.49	6.5	86.0	2127.04	122.66	748.0700000000002	958.67	23881.140000000003	23246.45	1066.4	25129.7	43.58	366.85	1070.46	288.05999999999995	1162.8000000000002	4767.48	46970.52	5616.9800000000005	90.99	0.0	6099.39	38.0	2701.85	21190.83	16818.519999999997	4179.2	4086.43
RXN-14148	9065.09	77.52	10603.43	1467.0	6177.0	3192.11	8101.36	17170.16	364.51	365.13	1743.0	3844.52	246.0	1352.0	2385.9	3945.45	4960.91	3611.4	25.0	1982.98	8151.26	3961.26	1566.5	2576.6400000000003	13546.5	571.5	5094.4400000000005	6719.0	4375.23	30.16	1131.0	75.75	1124.52	3037.16	13041.51	7431.15	4591.34	11170.59	1590.12	12018.43	5817.45	4.0	8.0	44.36	648.59	5143.25	6391.3	2951.84	840.02	5815.82	5054.25	858.25	1797.6	1437.5	20217.58	3987.48	7375.9	0.0	11430.48	17338.04	911.92	1216.74	1043.93	3021.0	8166.59	8143.0	3.0	34924.67	33843.21	962.54	1014.7	16489.62	3696.2	1740.62	263.35	7245.8	21470.15	8111.16	34493.15	6500.42	2400.77	1106.25	28967.0	5325.98	33675.5	71037.48	6575.5	5176.91	2663.24	1598.42	4377.25	11403.0
RXN-14149	4769.75	0.38	105.74	377.0	1549.3	276.67	0.0	673.99	34.67	136.0	29.0	2153.38	0.0	335.0	92.8	68.0	462.0	244.4	6.0	1650.1699999999998	747.38	189.68	8.0	862.83	1628.0	9.0	1357.13	1480.0	29.62	0.0	379.5	28.5	520.6700000000001	1622.6	3230.67	3079.37	3481.9	0.0	0.0	3900.0	1385.6799999999998	0.0	0.0	0.62	149.37	1155.0	772.67	178.0	237.34000000000003	1595.4	834.5	125.0	46.0	408.0	14910.5	979.66	23.0	0.0	4998.41	1530.13	18.74	529.3299999999999	35.38	906.85	422.93	933.0	77.0	0.0	352.34000000000003	80.54	562.1999999999999	8667.24	185.38	75.96	3.4	2074.0	9123.33	2941.55	1598.99	747.5	98.2	263.0	6346.13	1466.58	24344.0	101.7	24.0	2005.0	1165.58	27.5	450.5	3254.25
RXN-14150	4769.75	0.38	105.74	377.0	1549.3	276.67	0.0	673.99	34.67	136.0	29.0	2153.38	0.0	335.0	92.8	68.0	462.0	244.4	6.0	1650.1699999999998	736.63	189.68	8.0	862.83	1628.0	9.0	1357.13	1480.0	29.62	0.0	379.5	28.5	520.6700000000001	1622.6	3230.67	3023.12	3481.9	0.0	0.0	3900.0	1385.6799999999998	0.0	0.0	0.62	149.37	1155.0	772.67	178.0	237.34000000000003	1595.4	578.8299999999999	125.0	46.0	408.0	14910.5	979.66	23.0	0.0	4993.66	1530.13	18.74	529.3299999999999	35.38	911.6	426.93	933.0	77.0	0.0	352.34000000000003	80.54	562.1999999999999	8667.24	185.38	75.96	3.4	2074.0	9118.33	2934.55	1598.99	721.5	98.2	263.0	6317.13	1462.83	24344.0	101.7	41.0	2005.0	1162.83	27.5	2.5	3158.5
RXN-14160	11078.28	5189.04	4618.08	3832.77	6676.89	4709.8	722.5799999999999	14273.04	3764.4	2772.4500000000003	1407.0000000000002	5397.45	8972.32	3581.66	19256.89	6808.46	5703.12	5816.1	27677.74	2052.54	9750.12	7341.06	2699.0	9604.46	6408.5	21511.52	15011.28	16209.59	3646.62	98.5	1044.5	5506.0	6221.65	16749.92	17360.83	24341.66	12732.6	10293.12	420.71	18182.42	21808.87	197.39	1751.0	1158.74	2789.65	20135.53	4844.99	36475.09999999999	545.01	8486.92	6465.379999999999	20152.08	8357.35	2354.47	60202.47	10208.99	24451.16	50277.7	13891.09	24156.52	756.46	14413.63	5003.84	6757.039999999999	5155.03	9981.0	27236.26	21347.85	15142.19	35444.15	13828.58	33435.71	40931.51	71803.44	28206.4	11705.36	32217.36	19087.2	25334.6	12670.19	10633.920000000002	15544.71	61682.46000000001	14505.44	54988.2	61035.380000000005	1751.5000000000002	36721.55	53432.26	3436.5	21638.91	22540.86
RXN-14161	4153.81	10151.52	21317.75	1802.17	8104.280000000001	5600.23	15947.8	8372.849999999999	4614.4	1209.54	895.0	5068.070000000001	31.21	5690.9400000000005	10532.65	10610.13	8203.42	4042.15	13838.87	1784.94	8540.98	25020.28	5165.0	7588.3	17524.5	1238.88	4974.92	3889.87	38505.06	1103.0	30639.0	8427.25	3800.79	5884.030000000001	20105.49	26259.52	7347.760000000001	14424.88	19138.77	23014.22	12349.34	787.78	152.0	23.62	2356.07	11180.56	14831.750000000002	9848.32	3676.5	44337.55	9631.21	23071.14	7096.23	1448.5700000000002	5652.34	1086.37	30366.99	25138.85	33743.97	13019.91	7263.23	1613.91	3277.71	6567.360000000001	5960.13	1443.0	24973.26	14393.95	41057.29	6259.6	1408.79	8760.439999999999	51830.51	65485.25	22297.27	9908.63	27933.35	4190.47	15293.26	8967.710000000001	6852.73	66080.85	7405.68	13368.27	1943.6	7679.79	32124.72	23033.480000000003	12949.62	700.5800000000002	2856.99	32540.93
RXN-14162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-14171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4664.0	0.0	0.0	0.0	2.0	0.0	0.0
RXN-14173	43.0	0.0	5.07	10.2	6.0	0.0	0.0	0.86	0.0	8.4	0.43	3.15	0.0	75.25	18.8	1.82	0.0	32.4	0.0	0.0	135.0	322.0	0.0	101.8	0.0	0.0	79.04	0.0	0.0	0.0	0.0	144.0	4.49	47.8	0.0	2627.75	3.5	1301.49	0.0	17.0	224.6	45.0	0.0	0.0	83.0	34.25	4.0	16716.2	0.0	0.0	237.96	0.29	0.0	0.0	95.75	0.0	0.0	0.0	0.0	0.0	0.0	3200.0	439.4	4.43	9.6	0.0	0.0	0.0	8.0	48.870000000000005	76.2	8598.67	0.0	31.630000000000003	2.4	0.0	0.0	35.6	3.0	28.83	24.200000000000003	0.0	5974.0	5.2	0.0	10.0	0.0	0.0	278.0	230.5	432.43	21.0
RXN-14174	43.0	0.0	5.07	10.2	6.0	0.0	0.0	0.86	0.0	8.4	0.43	3.15	0.0	75.25	18.8	1.82	0.0	32.4	0.0	0.0	135.0	322.0	0.0	101.8	0.0	0.0	79.04	0.0	0.0	0.0	0.0	144.0	4.49	47.8	0.0	2627.75	3.5	1301.49	0.0	17.0	224.6	45.0	0.0	0.0	83.0	34.25	4.0	16716.2	0.0	0.0	237.96	0.29	0.0	0.0	95.75	0.0	0.0	0.0	0.0	0.0	0.0	3200.0	439.4	4.43	9.6	0.0	0.0	0.0	8.0	48.870000000000005	76.2	8598.67	0.0	31.630000000000003	2.4	0.0	0.0	35.6	3.0	28.83	24.200000000000003	0.0	5974.0	5.2	0.0	10.0	0.0	0.0	278.0	230.5	432.43	21.0
RXN-14176	8893.67	11096.0	824.6700000000001	18699.0	2027.5	4837.67	3736.33	0.0	4378.17	270.0	25759.0	706.0	193.0	2102.0	81.0	5038.0	5154.0	994.5	0.0	5963.0	20636.83	1138.0	7373.0	15888.34	13492.0	2231.0	2028.5	14377.92	1035.83	0.0	378.5	51.0	12603.67	746.0	17989.34	4198.92	1899.67	88.0	2497.33	23042.75	19155.68	82.0	2930.0	842.5	14265.0	5963.0	38203.67	300.33	36599.84	32761.5	2680.24	8259.0	4817.59	32262.5	26536.58	8979.16	383.5	0.0	6948.99	0.0	27.0	2848.83	17442.67	5933.0	4586.58	23919.5	12.0	0.0	2334.0	9463.75	3812.5	63.83	167.25	65.66	21.0	25366.0	8094.33	16305.83	26234.99	3318.67	52407.17	0.0	5293.0	7551.16	3477.0	36082.5	4842.66	2096.67	9297.5	1176.66	1857.67	4022.5
RXN-14177	50808.93	78094.45999999999	64969.97	118469.34	94602.71	129663.49	81107.63	27783.02	315912.5299999999	246396.95	45271.18	32069.009999999995	19011.2	142355.11	93943.52000000002	80796.81999999999	120572.21	88266.25	14010.87	46910.27	145063.18	282851.93000000005	105359.25	201659.78000000003	162873.65	254439.41	74703.39	168232.7	83442.31	399421.32	60176.0	285693.03	222011.23	154455.36000000002	160102.08000000002	146899.97999999998	115604.94	87399.0	73291.92	186498.97	210729.78	323985.73	177328.5	530807.12	237093.41	322982.97	256553.45	186943.24	134054.38	179331.44	281148.6	146337.05	101224.89	144192.74	150563.26	254579.11	72654.39	25144.85	181165.92	29351.34	285942.53	232153.98	313383.22000000003	271299.43	279773.27	137946.82	157500.97	151108.8	157958.76	175047.99000000002	119324.19	144857.19	225131.3	192003.99	240612.76	164135.97999999998	164029.81	189959.72	147514.0	116689.56	113920.16	204306.32	143178.51	166230.9	173937.45	140957.27	135767.75	213492.31	104324.7	235838.35000000003	151846.93	158005.31
RXN-14178	48.75	0.38	0.0	0.0	0.0	0.0	0.0	629.99	0.0	0.0	0.0	72.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37	2.0	0.88	0.0	0.0	0.0	0.0	883.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62	0.0	134.0	23.0	0.0	0.0	0.0	0.0	0.62	0.0	11.000000000000002	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1464.13	6.74	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	14.240000000000002	6.38	32.0	0.0	12.0	0.0	1.62	20.0	0.0	0.0	261.5	4953.13	70.0	0.0	0.0	49.0	0.0	28.0	0.0	0.0	0.0
RXN-14179	857.94	874.75	22176.800000000003	2720.0	3541.0	3499.0	12522.05	3411.0	2711.8	181.0	153.0	2831.21	214.2	859.75	2474.9	4031.75	4706.5	267.2	0.0	1825.8	1467.91	13057.45	2183.0	2011.15	1524.5	9937.1	1367.0	4412.75	15158.5	1510.5	810.5	1932.5	602.25	2476.75	5793.34	5566.75	1646.83	212.0	6232.07	7602.75	4736.5	25.75	305.5	33.0	768.5	3975.15	15096.9	1565.0	372.42	3550.4	5293.92	1065.17	12546.17	701.5	16615.05	3076.66	2236.84	0.0	9211.05	4819.0	427.0	3905.75	4078.75	1730.0	7238.1	6772.83	135.0	5282.5	34334.0	746.94	4336.43	24570.51	800.5	242.73	54.45	9755.0	11499.7	11011.2	24277.75	1339.66	4845.6	0.0	7049.65	4430.6	48729.0	49908.66	14762.9	3834.83	1993.5	1400.5	14539.37	6757.9
RXN-14181	10297.03	11431.44	1253.64	2715.0200000000004	5518.9400000000005	3704.33	677.5	14068.499999999998	4053.0	3622.72	16607.75	2151.6	39.22	3673.01	9075.99	8909.22	2270.33	3701.2	27677.74	755.74	26466.36	4711.41	7578.5	33783.369999999995	13096.0	21484.93	8634.32	2784.99	1310.66	9.0	1649.0	2512.55	18792.37	5414.52	12748.02	3290.19	13962.070000000002	8653.47	289.98	12037.02	25683.11	144.39	1122.5	636.74	14880.99	10243.26	1641.25	19756.4	4496.83	25442.5	2267.12	25868.78	852.0	892.34	739.22	2060.42	141.41	50277.7	5451.2	23917.72	599.06	5074.71	28358.72	29496.69	2490.2200000000003	28203.67	24171.01	28.5	1738.28	1560.63	5375.74	21895.250000000004	42333.69	77416.17	22210.64	17756.510000000002	13510.45	3309.5200000000004	4368.150000000001	3275.75	55791.11	15597.73	23608.62	5481.04	272.0	12229.53	1279.0	17320.95	2082.38	2472.84	24075.67	13550.16
RXN-14189	12684.14	11289.52	20385.57	22990.67	10427.01	5812.13	16463.33	8963.88	8048.4	15371.580000000002	3504.0	823.0000000000001	133.21	23636.91	17327.54	11439.98	22920.67	3708.45	13852.87	5699.37	29146.26	68273.29999999999	9077.0	35934.23	16865.5	14276.97	11224.2	7830.76	33691.490000000005	1050.0	20088.0	97092.75	18505.39	8732.53	22502.77	35635.619999999995	11162.01	18286.3	19182.32	30918.09	18499.97	16657.39	3406.0	898.62	12713.71	13286.29	13761.34	24185.25	40306.53	36870.59	6206.23	22563.79	8119.59	1472.9	35729.0	8453.33	809.83	25138.85	34271.46	14241.37	70999.68	16627.129999999997	14720.38	26132.72	6004.57	16297.0	23506.03	47080.58	39871.71	12982.49	3424.58	30385.450000000004	71638.1	71840.07	47415.04	23691.5	28853.26	14482.67	17928.89	16904.46	46642.83	105768.67	7520.95	11866.0	2578.0	58019.79	29764.14	22011.0	71848.45	18972.82	21566.74	28453.7
RXN-14192	34164.45	58125.16	35348.9	62819.02	44811.07	54793.27	57503.29	28388.91	116363.15	85258.0	42215.59	14465.100000000002	9618.36	59187.44	64182.11	48300.61	55001.69	33879.700000000004	27746.74	26348.23	72387.35	111138.81	58049.0	89882.87	94251.99	103809.81	40419.97	65414.74999999999	42251.97	130079.16	34498.5	100009.85	88278.04	70127.05	85680.34	77384.71	54909.44	34413.36	50862.02	82602.67000000001	101626.28	112337.56	77026.75	171613.24	100204.57	128530.81	125416.14	84417.98	69179.09	124310.38	107121.39	71214.45999999999	47246.16	69051.27	108113.74	92828.75	37699.630000000005	50279.7	83420.51999999999	35526.520000000004	127354.21	90288.81	141086.36	105066.23	105465.63	72175.08	112909.95	65692.78	63890.05	114167.1	52908.68	54623.48	140646.22999999998	107931.43	108886.08	100218.33	82597.64	87107.22000000002	93223.0	60042.75	101302.49	130351.18	60664.530000000006	76773.11	91043.35	58166.490000000005	94909.53	75741.98	79490.6	82420.34	69448.45999999999	78710.69
RXN-14197	3983.85	60.9	57.67	608.17	320.88	909.88	9.0	6798.65	68.4	1001.71	747.0	1083.9	28.46	708.52	7135.48	4107.7300000000005	1805.02	3485.55	13838.87	23.910000000000004	4613.43	55.01	0.0	3066.03	2.0	524.35	3416.09	71.17	183.21	0.0	13.0	1648.5	1834.75	1351.01	1438.73	2769.99	4472.27	701.4599999999999	5.07	178.51	2863.1400000000003	34.2	0.0	3.24	856.0	8528.460000000001	47.2	540.1700000000001	0.0	0.0	402.73	13118.96	8.83	19.57	194.03	726.67	21769.92	25138.85	151.67	12726.240000000002	406.57	3886.66	1061.08	1233.76	291.39000000000004	371.0	17145.730000000003	418.94999999999993	7283.789999999999	644.8700000000001	917.64	17586.19	37916.740000000005	64287.84	21575.43	45.98	6764.85	989.8100000000002	265.56	513.54	4607.53	14425.1	10444.590000000002	3674.92	172.20000000000002	6061.39	21.02	14679.43	21230.47	690.02	2455.15	8436.6
