pathway	SM001	SM002	SM003	SM004	SM005	SM006	SM007	SM008	SM009	SM010	SM011	SM012	SM013	SM014	SM015	SM016	SM017	SM018	SM019	SM020	SM021	SM022	SM023	SM024	SM025	SM026	SM027	SM028	SM029	SM030	SM031	SM032	SM033	SM034	SM035	SM036	SM037	SM038	SM039	SM040	SM041	SM042	SM043	SM044	SM045	SM046	SM047	SM048	SM049	SM050	SM051	SM052	SM053	SM054	SM055	SM056	SM057	SM059	SM060	SM061	SM062	SM063	SM064	SM065	SM066	SM067	SM068	SM069	SM070	SM071	SM072	SM073	SM074	SM075	SM076	SM077	SM078	SM079	SM080	SM081	SM082	SM083	SM084	SM085	SM086	SM087	SM088	SM089	SM090	SM091	SM092	SM093
PWY-7198	9568.066320333835	13379.341436653103	15957.186952035314	18945.418889627363	11546.13924794495	9456.949112009666	21852.084714409448	2522.133748133524	13631.12759343688	1323.653794200433	2939.0983053802756	2891.418598755211	611.5559628256121	6867.010867555076	474.0234698568245	14597.46835235012	13683.772251390674	3492.956970820166	0.0	4332.858869071285	21691.245818966032	28411.260450620386	1631.7985358092424	30964.456294926502	31910.766022084423	13687.17926843791	7744.648934138603	28992.8721256097	25188.06684849694	2150.5500200324295	2110.106729072882	6990.228949087406	27622.760381753767	7749.865667407823	31974.307977510656	18923.14404243673	7954.795221392408	3339.9422924616633	16073.648876742534	44361.30400919711	38605.387338402856	345.3463128486057	8789.884745219399	2903.5209254242545	26696.373869902527	19059.36953685526	50831.296359175736	8281.004069616063	26865.485910049607	15683.214481320909	24045.254571653353	27632.409867075177	22605.815560866242	32358.871911970447	72876.9269675381	24695.89424452503	5347.629553267701	0.0	24899.18653171304	2225.5041466655643	772.8135417003368	10359.033192374916	42404.19151895974	20613.658584066736	16434.97715380321	21351.565285119425	167.59632875071782	3114.435497087702	37312.07159053778	19206.200802959684	12925.370654379063	200.47041163930493	760.2555310309325	229.45641826331115	362.90747125697175	37913.49303941712	32052.219515749395	30929.690933192313	41928.416103722215	25675.498623320407	12580.98057616786	537.4245766862308	19699.70277585293	17863.313892057453	53268.32564023634	49636.82407978798	35399.7686806412	30607.022104407974	24598.955884979405	3703.5591687586557	6021.808084959951	27599.264511334153
PWY-7199	21922.315577575187	40958.82872895853	18986.08360777862	37098.81212749109	37889.10970864557	49102.634530762174	46145.99082587813	20406.45089830032	110179.7778333528	71934.64526228768	18365.679078783443	12409.869647720916	9372.489448747774	40719.89414135648	59521.03535723897	38967.56187289889	39437.355948439144	32472.010537037706	13902.203293375476	21006.477849242427	50617.20524662249	52362.17588872255	49187.69130694343	63991.020909960665	72903.4075364863	97111.07786246779	36149.83561855656	51613.5780749119	9151.980808030256	129358.32197929721	9240.52174735432	6366.660844907677	72474.64248133307	63973.144075009914	61736.95175044206	55708.82344755018	48298.81088836533	24026.868914294024	39719.532502079564	51495.248003856694	76342.99822925682	98057.36320704363	74435.89183945127	170907.37314559877	85705.41516966814	122611.0388984375	82506.57164436512	31203.58361502743	34211.75496710855	72845.71082637044	100565.78519197318	55572.69700308126	34792.35404932052	39048.738777653314	69290.41292915394	85432.94866827174	9169.055061204637	25140.85	58982.94970891622	22360.758615864634	65705.77645694562	80879.12270365772	122134.90345264046	93526.58063086908	100071.40113299503	42724.114952458876	112497.04326275825	53150.957827339415	19225.061707436416	103174.87570834845	47600.05646513651	41304.366561673996	113808.91731028154	104268.64578043087	86869.37456272739	69723.2766729327	63276.1545308102	70537.16916459273	64927.997666173105	39020.73425158283	52972.39349167616	56609.06016930939	50508.13225403511	66478.55299148509	71448.90887590373	49475.14593344232	76926.87753799123	77056.74354733349	22835.510404079374	63071.38532312217	63797.21885719302	60952.059125584274
PWY-7200	12298.433785731293	18793.328828135855	21838.756411060924	23410.888175504857	20021.713750765015	15403.041772183342	43411.496982118166	13962.188448280223	26851.397667522626	35739.01152502487	4040.0062423407394	8060.585750465048	1883.9096727415883	34819.67511295566	32983.142568321935	20503.833212229518	31394.70319803459	10539.509529634539	13926.278585724136	6247.680685999537	28164.780715467936	64390.82044751598	2443.0368963787782	47993.90736694312	44631.81062888091	67871.38742127558	26071.852375913448	42095.652823067685	12369.854632052227	75937.98525803011	2699.4557007078024	10971.980500279318	51624.91551663786	47039.98665988143	41034.87969627497	42883.6263986305	34402.5079151209	25037.11127456654	38795.04687161313	48409.51466296421	56461.03560601533	74753.95108008572	38934.406213869406	91253.28741124207	44245.10649265096	80061.05846963254	60301.08597765338	41768.85601767755	28021.25094475064	21013.14978253106	75793.15725890432	44505.18581698878	30524.684921206772	33994.27684851295	74129.95121952091	60286.12080419702	19213.53127873943	25457.868644527214	42951.33047830119	18546.951341501113	76492.85994020617	59733.15216992724	88444.7542977448	70615.75469594383	68294.13151854105	26562.197924697255	57083.47907477473	56412.81045836939	24206.982426487037	38822.35897344462	30648.53051684584	34700.94046526422	104440.43740513314	100370.72858601752	79896.96212340273	47065.72740325867	50952.97469045693	44582.9246292347	49518.55188500418	37994.62868195329	16715.85932231084	72811.2645786618	34914.90266852341	40492.23746104192	63143.29388559531	50322.55258633148	75254.08702501132	56182.11461212546	29019.088512047685	51596.05108961813	49101.75243588105	49578.66252126307
PWY-7208	25559.526344285943	58930.14771886356	38016.93389807688	52016.34445102097	31956.074070075065	28959.420263214182	58291.22305902822	22733.93662172397	30714.122048342157	30304.187657104587	45601.41568574376	10289.276294080417	1178.6386417131575	46341.10802311706	55351.18675390793	41576.3824331954	45124.64425851815	12203.433841900911	13937.235553083367	20453.47754779485	57133.2143899773	95334.28982455248	51306.090327551196	65155.66768251243	87382.36627597819	87945.15152328085	37708.67795787844	63885.983879526386	47291.78257391254	60294.73258068158	34304.66701646225	99697.91200912608	61809.46023379731	59013.71908752541	76097.14334200263	64592.05025906827	48674.39882921144	36325.41615447277	51832.622965150666	74595.33969004395	81312.459456818	63912.68742844173	55490.30729624594	70195.55634449523	93272.4110358625	93812.94014452775	105704.05314332421	66386.52143462848	65209.49399325581	115250.47241757714	79424.35704974557	62003.88484433027	40659.08831060887	67020.99646750384	89978.30062422244	57119.34334639159	37600.47566839204	25153.82986485225	74986.9948399957	25696.567227077023	121416.1177800671	60692.42789430903	116825.60393603041	76418.5074385965	71659.15544785293	69498.0447985219	105458.95285436191	67855.88467020851	65717.76728753786	92197.81506135466	33108.91928833807	31284.379755824662	106527.89652008851	101213.42839686607	81672.52507923204	85573.41819930765	67552.672033307	63055.46668317576	86742.70701177331	39573.587712349516	93140.09488297433	126154.45927942904	49597.468043520035	60192.91278864044	61517.36967335041	51883.410639758426	97986.048838048	72960.09890352869	59405.16907211664	51549.942231950554	61838.91644236307	71107.75473852754
PWY-7211	13198.251801748173	20005.604195819436	22777.351979735908	26333.834659010405	19048.21996765614	13993.928869781172	29874.72298319808	14325.685357111135	20511.195418716474	30970.135491444467	4402.045973917549	6125.49462443525	920.0628121561472	38830.48170821685	29943.012877090743	20318.915519992945	33334.864494558555	8935.24590524173	15644.986099352034	6293.427585437425	29901.21482293034	94060.58457045013	2484.1687388349765	50821.95658751319	43021.835600239094	52284.9368030608	23829.125312605178	42201.54670631441	26765.14824369231	5351.750140790843	2411.999345548813	106846.41328186887	49038.30154119689	31219.839581249904	43505.81791781057	34553.02937700122	32241.68130496724	27995.21416476187	22167.620309774862	57214.32718173273	58214.045236116704	55174.81468477493	17549.185696743232	7307.920167283285	40969.89817266505	58667.640213300074	66415.40218906928	63970.36388662493	35138.61790854272	22603.809372143074	30714.758558147052	44870.91653052848	32213.82608721001	41158.50284149224	87622.63072169312	42117.458899360805	9702.941556229218	28441.403673298646	38330.185384559445	19997.024760042463	104262.3839907706	37649.66581412511	70946.70214372802	60033.29372165826	30659.236486474456	29170.590677523945	52752.457875248285	50201.36222882697	47900.702567319764	32076.079990764418	22019.978994175202	34098.728568589766	105855.5970810295	72963.28764915945	78617.63200338473	51818.703616514744	50529.36768296073	43304.84828283012	54013.78991465168	36565.250692428046	18375.827344198042	116947.23062184367	32435.763518876436	34398.64389392152	63032.85338673116	56657.34782020843	43475.198817862336	51020.32371698358	48941.56602464051	48274.29645569902	45039.43818722147	49744.82546320811
PWY-7219	30141.726511391127	58064.64	36622.903227341696	62782.74130263413	45151.05525632681	54341.64935233313	58937.06274789415	21366.7	116297.15	85055.82994489075	42198.9083963504	13734.138085144064	9462.214215628555	57456.42674524579	62591.22894138446	46463.8623333822	55143.50168338586	33685.6441596678	13903.87	26316.682979069086	72157.53583616929	111168.03991513085	58042.99979327097	90299.2572218933	94246.73990252014	104055.44315010727	40094.80215508386	73811.54838711316	47475.999005050806	130095.15999999999	34498.5	100046.59999250357	88576.70085977882	70060.59894885679	85707.40943707862	74708.74012801451	55150.38433574464	37573.358589312455	52300.19853755695	85925.22786203778	101749.55222451618	112362.31000000001	77026.75	171613.12	100221.56993265124	128516.27241432667	125518.38997858904	82051.83925504364	69277.95	124311.97993822154	106938.4152310565	71105.63544387223	47243.65757141542	69055.19993483536	107785.09534937826	92746.52062875568	37952.379165215105	25140.85	83399.29116895144	23582.91	127318.44952288372	87873.07617483324	141047.63422869172	105047.2085718774	105332.48716469159	72165.15941546425	115344.43596298956	68191.14990834588	65554.03469429733	113585.7134918213	52126.859644718446	48377.58468040857	139968.29998883675	107296.24458774934	109011.93999009294	100249.49968393413	82600.78997427435	85760.37696203025	93118.41999093856	50957.56742789998	102326.57395185997	130213.22876224063	61964.93969418634	76747.2560909672	91179.34995613042	52076.39963998664	99649.99855271554	89752.55064317066	58618.40764847265	81813.84578243915	69854.05848190692	79367.29266565472
PWY-722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.545454545454546	0.0	7.989717223650386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	413.72017181602456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.206964967017491	0.0	0.0	0.0	97.55195883202158	0.0	43.1113873338251	2354.444401964534	18.388016202094768	5.103495401898918	0.0	0.0	0.0	1.2808962630350373	0.0	0.0	2.6811683972526246	0.0	0.0	0.0	0.0	60.832031199751704	0.0	0.0	0.0	0.0	0.0	1.4371494556252062
PWY-7220	7900.0659998309875	11112.955951575259	26184.65710802049	15533.384700353634	12846.919256622823	8233.412133819917	43812.07551406793	11072.594111997041	13609.79286927983	21952.796554305798	1955.640888080035	5716.137350556377	927.4738228497072	30651.50420374202	21982.22989922963	13020.838802517766	26242.076766315804	5693.363802939652	18474.41635148071	3264.517735881659	17932.83197150103	91837.3821203964	1080.3420733065361	36694.8276585286	30564.13203076499	53715.3253392016	21818.165827529898	36103.09671691445	36914.07625486955	52234.33194810009	1420.0881248604658	116945.24866384179	38916.0192432048	38169.13880077634	29656.82328201709	35591.72527148277	26928.510976405563	28644.166988220335	42351.505986590164	47969.66446490888	43203.68100447508	60375.08250370139	25000.432074844994	59505.41818320992	27700.493243006735	60591.78092994098	44804.55842292727	59271.740559243604	21665.382033175672	10889.449229228969	62070.66956904316	36564.659944814324	27801.500158681214	28103.085990058054	93355.89692971305	46706.75192262327	40020.216065077075	33518.61480957661	33944.13579956007	17833.288691535072	90564.32409472317	47742.600873791205	68190.5987643704	56956.750580437314	51723.654122593456	17117.969609209256	36299.93973090478	67581.84107895919	47904.37073390913	21761.131598255633	22047.27918826787	31144.109056344725	101320.53123888513	111427.68157842892	76969.49883451474	34009.29863785836	44059.48946948161	31325.011389337527	38808.532075040726	38912.91474988917	8655.465325059762	132723.05312961672	25947.981556586874	28053.451520612616	61492.848734592	62955.925582974065	80523.99448889233	44431.48974484575	44061.51245881055	42726.5711042567	41990.02068240299	42989.03602482003
PWY-7221	34631.94949449558	67620.81489343283	40337.060573388124	70731.39165380938	52023.016863448676	64431.335743281306	68501.5955628388	23315.77865188887	138877.19649733225	100587.860755547	47046.13833950434	17448.165582624486	11314.20899846411	66278.14826532175	73799.56818984744	52601.272376318135	62006.63118947669	39800.93305061585	13933.677058376275	31101.14934891567	82092.04189434106	124992.85515699019	66653.83153990288	102664.85990139378	109705.37938135298	119830.60926785428	44597.19940314074	83180.29442368916	53299.94019591985	156023.98580520911	38642.790223022515	102485.06669172937	103588.10865474776	81342.70938032847	99107.6311739583	86721.15442177994	63377.0634137873	40213.1762861363	61249.344318017516	98104.15088998465	118309.44349283396	133344.26287586428	92171.84809765572	205863.94984203056	118664.72491135666	149617.83263043428	144791.33491256073	88309.23957025388	78296.2264499248	140405.02007562525	126956.47471520372	81357.10190727937	54795.25656073321	78839.05157039622	124849.91678099193	109868.8780138712	46541.226947909156	25141.84988068653	96308.7865372091	24876.70097514869	144668.8602783224	103837.59727760161	166683.0483691197	123323.34348704833	125452.17867047305	82510.93815062166	133240.32675871166	79258.42203879775	73776.24310326653	134958.19632248735	61995.026897116346	55014.62978968319	159844.51601836958	116532.20340794574	124746.79194788492	115930.41616309935	95036.22778451358	100343.03657472368	106192.57434082875	58750.75453558274	113702.54044861764	143714.3704996143	68688.11887267946	89954.60909330979	105575.7046426083	54696.885358451735	116395.56757615836	101523.73067223417	64270.61991503979	95236.80752836478	78214.4323815811	90069.16466687394
PWY-7222	7900.0659998309875	11112.955951575259	26184.65710802049	15533.384700353634	12846.919256622823	8233.412133819917	43812.07551406793	11072.594111997041	13609.79286927983	21952.796554305798	1955.640888080035	5716.137350556377	927.4738228497072	30651.50420374202	21982.22989922963	13020.838802517766	26242.076766315804	5693.363802939652	18474.41635148071	3264.517735881659	17932.83197150103	91837.3821203964	1080.3420733065361	36694.8276585286	30564.13203076499	53715.3253392016	21818.165827529898	36103.09671691445	36914.07625486955	52234.33194810009	1420.0881248604658	116945.24866384179	38916.0192432048	38169.13880077634	29656.82328201709	35591.72527148277	26928.510976405563	28644.166988220335	42351.505986590164	47969.66446490888	43203.68100447508	60375.08250370139	25000.432074844994	59505.41818320992	27700.493243006735	60591.78092994098	44804.55842292727	59271.740559243604	21665.382033175672	10889.449229228969	62070.66956904316	36564.659944814324	27801.500158681214	28103.085990058054	93355.89692971305	46706.75192262327	40020.216065077075	33518.61480957661	33944.13579956007	17833.288691535072	90564.32409472317	47742.600873791205	68190.5987643704	56956.750580437314	51723.654122593456	17117.969609209256	36299.93973090478	67581.84107895919	47904.37073390913	21761.131598255633	22047.27918826787	31144.109056344725	101320.53123888513	111427.68157842892	76969.49883451474	34009.29863785836	44059.48946948161	31325.011389337527	38808.532075040726	38912.91474988917	8655.465325059762	132723.05312961672	25947.981556586874	28053.451520612616	61492.848734592	62955.925582974065	80523.99448889233	44431.48974484575	44061.51245881055	42726.5711042567	41990.02068240299	42989.03602482003
PWY-7228	12985.143202879159	19237.77524025504	32226.221349382646	25668.709759462523	20815.68787439428	14703.744248219813	54607.4556197044	15163.191515398566	24934.207592014784	36437.41166358694	3760.9123004314406	8772.419859026186	1723.177577378576	42624.39700033893	34345.20983539382	21083.437834831817	37332.47291186318	10037.875423888063	15892.4162686837	5943.242601696723	29680.060878782828	107770.58962161289	2127.8987997866207	54767.44040138512	48385.17800674201	75359.74313936311	29668.273108339345	51003.45301789628	44370.89236208966	79592.59931882015	2743.3959410446996	109713.85502441987	57485.73175723371	52869.47719564933	46207.528811086006	51343.49300699918	38373.2162493805	33788.718412709495	51273.23798163289	65451.68792669451	64227.03278521608	84761.16731601937	39890.26934847239	93722.4323437041	45443.63346147685	87635.84377522579	69270.94963157516	71734.49690023961	34261.59967615591	20274.304826342566	85127.21115817637	51217.75232105197	37562.03675240006	41955.66659256538	109332.55936583622	66775.88619446677	44585.00396674307	28732.34536837814	50888.59820636088	20934.067113251847	113377.8743042146	66757.99359644498	98518.56200398097	79378.53779853921	74628.53957126931	28588.049350672565	57798.58691861836	74818.26322815244	59061.74415732788	37808.38108202193	33075.8440735622	40676.499237987526	126331.9743840369	115575.93465363471	96980.55321325245	53212.96759354624	61171.39063027816	48410.68501170653	57567.89278784201	48179.17356456389	16128.689137398213	140330.66426117194	38027.538228497324	43369.97717357763	79253.42185616471	59067.20277678482	97432.13932464924	62651.315908801706	53044.89578195734	59989.1817453852	55416.72000067259	59120.58930907691
PWY-7229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.5308874132951	0.0	0.0	0.0	5077.222852131363	0.0	0.0	221.5427514313783	0.0	0.0	0.0	0.0	4450.562179818299	271.7977205094733	182.22435521413917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.995114927279076	0.0	0.0	23.99620786748171	0.0	0.0	0.0	0.0	0.0	5.999594118826599	8.999450549817844	0.0	0.0	0.0	0.0	410.01910347353373	0.0	5.249870931356267	0.0	0.0	1.199992970926819	380.2012797368988	86.93717214963536	772.4194690683628	26.993832514296127	0.0	0.0	11416.667827663128	0.0	0.0	104.73649731227593	0.0	0.0	0.0	62.97794519922491	68.97354586092537	0.0	239.70992987395957	335.04776030779743	0.0	0.0	361.5329234675003	0.0	287.6545198985638	299.50661889234834	50.986023803374636	317.40031002997273	0.0	0.0	0.0	0.0	0.0	0.0	8.999222308765845	2408.5810984365353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7234	112.21625400297484	128.79801647906652	10686.818986160506	2836.484956316592	6741.0474265177145	1264.0377787342454	13644.295315845595	12281.299376003579	0.0	82.44635374717645	2136.100360144945	3.599349818023939	0.0	0.0	513.7178942153041	17010.38266456278	6299.072327763703	4501.121326874473	0.0	571.01231955988	10515.014384465541	6219.125582779376	27101.926823953116	1965.0803419662377	13035.757054777736	1925.3221199742577	471.8648355501179	3352.24687685918	12823.843328286544	59.98151853694844	1628.0595797462115	706.8375767736866	380.03965890054496	4856.170498534753	8030.117068977863	1785.1321159678653	7321.600388147527	14658.236841799426	4545.253876467235	7319.66714654751	2222.0381127898286	966.4119625273884	0.0	0.0	253.06977006905572	2736.076569182105	8095.006686266075	27623.719552405655	2755.619130103369	2037.0140742087622	6598.8198725637785	2450.1982020250202	1464.5007106212747	2537.312277923035	1447.61594024699	560.0481012549601	873.0461793800348	0.0	16536.217925120633	12501.976492205553	833.2933897675076	266.4527227682739	1181.2001227971937	3248.6223244024027	9793.238753589649	269.3329421249117	8.999518424163996	26439.486940807452	23245.133137656987	1483.5923021067815	707.3206259048966	0.0	593.5300677713915	25621.076989020723	1614.188009553657	21381.566917081465	13286.301706347527	4805.307572960295	25337.122694545746	9358.706139024816	5783.353880781549	17907.878889269603	6842.840322783218	7120.10296114036	7281.272559947774	47.97148084525024	16959.88167621901	4887.447151802733	2756.3441058053713	33290.659714575544	11871.50989995129	9400.16357496746
PWY-7237	4781.99	4166.0	4511.41	1539.0	4754.3	740.32	1864.9999999999998	8954.460000000001	547.0	1265.0	68.57	5006.530000000001	8483.0	10329.0	10444.0	2299.0	2204.02	1716.0	13850.87	3683.6000000000004	2264.63	589.9	2691.0	2736.0	2486.0	2138.0	4497.52	3408.0	1244.5	141.0	385.5	68.0	2178.0	2500.6	4489.4400000000005	7302.0	10824.0	264.8232372868012	881.83	5191.5	10981.0	58.0	1396.0	2067.0	598.0	1685.0	2422.0	2765.5	636.76	2058.32	2195.83	5306.0	4146.0	601.0699999999999	15155.530000000002	3122.57	273.0	0.0	7156.8899999999985	16414.07	68.55	3848.7099999999996	2885.0	2393.0	1897.93	1642.0	5417.0	22958.17	9452.47	26534.000000000004	9043.0	32168.6	1024.41	324.0	5247.0	9084.67	10248.33	10888.0	10168.0	8705.869999999999	4895.360000000001	1048.9299999999998	23643.77	6035.0	27052.000000000004	13285.590000000002	1880.6699999999998	3336.67	4695.0	3319.9999999999995	3864.6	5185.9
PWY-7242	4712.595875908826	0.7575485171329589	7.334509309696043	0.0	0.0	3.593831640953504	0.0	8964.016678136071	4.751111019782771	0.0	0.0	623.2679971611135	17.862506070873174	68.12786932738142	144.47450329690923	0.0	1237.3110360838018	0.0	365.2109558406374	105.32937449375551	158.93788035596785	324.91242858761996	0.0	0.0	0.0	211.13237585812558	1700.9076296906183	0.0	21.06710661024434	3.581260844418739	0.0	0.0	1.9885103734448657	0.0	0.0	48.21311413883703	56.299179201231574	0.0	0.0	0.0	158.13926116527563	0.0	0.0	5.060973682439135	89.9503863786408	55.54110038072173	7.979318353766762	291.3997135508508	0.0	45.42492464658752	637.8780903075944	0.0	0.0	15.565134219188437	137.71474703741438	0.0	0.0	107.8262862226388	0.0	15063.532444916547	16.210514313541676	85.65103149611092	254.4816466602979	7.963794511800034	0.0	0.0	117.02138193787322	4822.381211427482	19.12216102887027	0.0	11.959988421637942	76.34710965832706	12.675075246797686	62.915976628638816	4.419212195782192	3.975912143635496	0.0	14.19985501591257	11.993571167928332	688.7509171547104	5.138233692583488	414.4461817839311	6997.616308138217	1059.2409437320864	0.0	71.1067340281571	0.0	0.0	158.89052362306015	119.01779839353338	1.1999677710006433	0.0
PWY-7254	7298.214326734435	7428.939213113058	7848.608363331747	14374.036188053804	4679.771721730558	2077.225865236467	4737.568544484614	10114.500389411953	5598.789016098177	17274.098562479754	1208.849843971724	744.9989134620079	28.776938882717403	23908.39351730011	7071.078725018045	2414.523036117947	15824.351572516573	1003.7820923426304	18319.042030110664	850.6441310659051	8135.397469845097	63752.87095202181	1365.1319243914043	21038.50192967389	13364.526554262813	5131.240504549847	6768.686528978577	9035.026293022916	5227.621821647528	160.3962109532548	477.64286958751643	109996.4994393229	9355.250151451126	4148.570924265185	4964.843556312109	7347.468590871145	8818.124359953486	9408.628069223514	2134.3822710894456	10576.786457533657	13425.178964790079	19670.83888604333	63.23851718938405	93.51541596516368	22877.43316582641	3124.2804391358086	11934.184978878298	33164.35621697202	1838.9898303862687	1287.6880324687197	3129.3101542019945	5354.917351599977	11094.125467443377	1166.7521860122354	40738.76152663557	2041.733878465984	1397.3009885619088	33296.62914011198	4748.038010832107	17478.55794283709	78537.26523911236	6952.395446577013	7442.708020292691	6312.035556304554	3642.239481960025	3581.8595537764554	203.29937351709222	27081.795136213786	12122.736652329868	2727.681176665461	3466.4955484950965	23432.38613993143	37335.051491276645	14784.16314538566	32655.347022620328	16236.153101225074	9883.199912796514	5481.645635416352	23231.80301618701	8643.386171960077	10702.351187293483	61239.936308453194	16285.575369491693	4103.5023533879585	869.5606546526155	56602.77272050497	7361.131984828112	5969.234401244913	34313.635723212494	23328.238988745972	6339.649741544281	8184.219185589204
PWY-7255	0.0	29.94791852959479	3020.86148246082	29.992160551897147	92.48015726097825	380.82273542049444	0.0	95.07512860229211	3057.8145992459877	144.15131688810538	0.0	4.779868630262631	0.0	8.409701624623239	32.854206628324825	0.0	81.38558852736963	38.735775783110455	0.0	0.0	178.10789212889	7526.472196700356	0.0	4.488209217973493	6.5995092306548315	242.99420195980548	0.0	84.03995253700424	3104.2514768039555	122.4325879329523	0.0	2466.34106067496	0.0	0.0	0.0	19.494380358610712	448.4178452567453	31.874010746485357	0.0	0.0	347.7982045956248	7.701621227659946	27.241936877786824	0.0	679.5282090902973	0.0	11.987826798888676	380.80233870799367	0.0	2.952963294065846	522.5366289442724	63.23620496833507	2870.280015973896	164.664882789668	90.6052328390779	116.35172195226072	713.6680658106517	0.0	18.64349397600497	92.21424153136128	201.04205064081972	38.42602556874078	285.8792553498147	529.2334615498532	499.38704644711765	811.3053999451907	5.554822894700222	118.93218575955943	5595.456089505035	78.28498022891644	145.75116751959666	10815.927698128045	13.239207161615811	69.93226910780626	2.8670464767616193	0.0	0.0	141.8790324284812	268.79692547954573	4.243906672344744	93.91557956350339	0.0	0.0	0.0	0.0	323.61687194172896	0.0	0.0	0.0	19.84695705572	5.529940593164826	1.4993474876211785
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1601.3432303949166	0.0	0.0	0.0	13.14038650358397	4.629638184726745	0.0	0.0	0.0	138.28723662026107	0.0	0.0	0.0	3.1553131724593992	0.0	0.0	2.5725835106066834	0.0	0.0	0.0	61.87271677859	0.0	0.0	0.0	248.8346041082702	0.0	0.0	0.0	405.74925389174325	4.3996076956536685	0.0	242.1387677879902	0.0	36.56327009581399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.5982276333187	105.83158316947507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.496974650806859	0.0	3600.2362352045557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.219185126933851	0.0	20.78531536917536	0.0	8.88459014823639
PWY-7290	0.0	0.0	335.3490445472668	120.17563169245993	345.1950619970819	0.0	54.37694639561167	0.0	0.0	7.058640182342816	0.0	0.0	0.0	0.0	0.0	570.8027523940467	1490.6421825507482	0.0	0.0	0.0	406.1689062530766	86.4450106049494	205.17148506867386	135.10700574219672	0.0	354.3853059658458	24.469374052243392	837.5595517696087	880.647324596387	0.0	0.0	0.0	18.825596493435587	1611.5471774041914	52.103094719308636	0.0	2591.069774430523	0.49980696551627024	5.941566677174586	100.26030912499746	0.0	0.0	0.0	0.0	21.41543844211063	1522.471766114694	145.7867737486828	0.0	0.0	0.0	127.806596074746	16.25671688198557	0.0	292.64774499438755	0.0	55.674025838898714	0.0	0.0	63.11577533091061	0.0	0.0	37.89299015058046	166.99215554230423	42.69250988709964	32.910177400274264	13.944409054886973	0.0	0.0	501.1674315506952	44.191012047186035	70.5997935330001	0.0	12.631233128523716	36.398444345284496	0.0	0.0	138.40720231541948	465.7808380772268	0.0	18.58844064768598	103.29216293987297	0.0	0.0	296.1283024023914	26.28329648510222	0.0	102.21727343464062	122.78867230733779	0.0	0.0	5502.582547066878	90.90315896998763
PWY-7312	0.0	0.0	5.999254748885346	0.0	2171.3471704111216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.98286741080419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.78019556372317	0.0	379.9898898243651	0.0	0.0	0.0	0.0	0.0	0.0	557.3790378751756	27.99456323506352	33.98909879597593	29.98879312627613	0.0	0.0	959.6226091017858	0.0	0.0	0.0	0.0	107.95086069838347	23.997588503969215	0.0	47.97854198417327	0.0	0.0	1585.8694793678108	0.0	0.0	0.0	0.0	3567.218398256421	234.70968504557825	0.0	143.83661226770127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999728356464148	0.0	0.0	0.0	0.0	3398.476041694224	0.0	0.0	20.39617290252905	0.0	1837.320953774074	277.1438850960793	0.0	0.0	0.0
