Feature ID	Taxon	Confidence
seq444	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999771470206
seq445	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.999999955980223
seq446	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999866115154917
seq447	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999993809149431
seq448	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.9997971407461699
seq449	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__adiacens	0.9999801511529683
seq450	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.9999266909617662
seq451	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__adiacens	0.9999790960401488
seq452	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__adiacens	0.9999790990127985
seq453	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__adiacens	0.999788065253674
seq454	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9958073941305772
seq455	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__adiacens	0.9999698440625996
seq456	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999988031357
seq457	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999991401758
seq458	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999990676297
seq459	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999988395303
seq460	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.999999999643876
seq461	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999984593736
seq462	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999977396801
seq463	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999995671994
seq464	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999992672239808
seq465	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999996966642
seq466	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999986412415307
seq467	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__hominis	0.9999995948110265
seq468	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999997296110815
seq469	k__Bacteria	0.9999961367269788
seq470	k__Bacteria	0.9999998630833283
seq471	k__Bacteria	0.9999999918631594
seq472	k__Bacteria	0.9999999999674822
seq473	k__Bacteria	0.9999998504401144
seq474	k__Bacteria	0.9999999999235404
seq475	k__Bacteria	0.9999999999895719
seq476	k__Bacteria	0.999999999999721
seq477	k__Bacteria	0.9999999999693662
seq478	k__Bacteria	0.9999998036868246
seq479	k__Bacteria;p__Actinobacteria;c__Actinomycetia	0.9879050226860215
seq480	k__Bacteria	0.9999999476173581
seq481	k__Bacteria	0.999999723476876
seq482	k__Bacteria	0.9999999907396564
seq483	k__Bacteria	0.9999999998207579
seq484	k__Bacteria	0.9999999999973435
seq485	k__Bacteria	0.9999999933053849
seq486	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.9969453058852902
seq487	k__Bacteria	0.9999999999996205
seq488	k__Bacteria;p__Firmicutes	0.996479813929435
seq489	k__Bacteria;p__Actinobacteria;c__Actinomycetia	0.9904970796821787
seq490	k__Bacteria	0.9999999927783498
seq491	k__Bacteria	0.9999999866258515
seq492	k__Bacteria	0.9999999999610685
seq493	k__Bacteria	0.9999998134301388
seq494	k__Bacteria	0.9999999812982783
seq495	k__Bacteria	0.9999999943553722
seq496	k__Bacteria	0.9999999997918577
seq497	k__Bacteria	0.9999999999858878
seq498	k__Bacteria	0.9999999999728786
seq499	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9997081305597455
seq500	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999510053933472
seq501	k__Bacteria	0.9999999999966933
seq502	k__Bacteria	0.9999999998557679
seq503	k__Bacteria	0.9999999999166443
seq504	k__Bacteria	0.9999999998486138
seq505	k__Bacteria	0.99999999989836
seq506	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999999891936
seq507	k__Bacteria	0.9999999612913777
seq508	k__Bacteria	0.999999977264988
seq509	k__Bacteria	0.9999999999532395
seq510	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9998390049041719
seq511	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999562073827
seq512	k__Bacteria;p__Firmicutes	0.9850129431707911
seq513	k__Bacteria	0.9999999528417094
seq514	k__Bacteria	0.9999999802412197
seq515	k__Bacteria	0.9999999999683105
seq516	k__Bacteria;p__Firmicutes	0.972943075817033
seq517	k__Bacteria	0.9999999913342169
seq518	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__tuberculosis	0.9963530361182792
seq519	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__tuberculosis	0.997133656730961
seq520	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__tuberculosis	0.9969033292997097
seq521	k__Bacteria	0.9999999999933644
seq522	k__Bacteria	0.9999999999999426
seq523	k__Bacteria	0.9999997556689514
seq524	k__Bacteria	0.9999999999968878
seq525	k__Bacteria	0.9999999999938447
seq526	k__Bacteria	0.9999992656355536
seq527	k__Bacteria	0.9999999967106217
seq528	k__Bacteria	0.9999999999891299
seq529	k__Bacteria	0.999999996432086
seq530	k__Bacteria	0.9999999370413245
seq531	k__Bacteria	0.9999999999976755
seq532	k__Bacteria	0.9999999436200095
seq533	k__Bacteria	0.9999999999805176
seq534	k__Bacteria	0.9999999999986889
seq535	k__Bacteria	1.0000000000000049
seq536	k__Bacteria	0.999999999999993
seq537	k__Bacteria	0.9999997228717309
seq538	k__Bacteria	0.9999999998714234
seq539	k__Bacteria	0.9999998391389588
seq540	k__Bacteria	0.9999999998969283
seq541	k__Bacteria	0.9999999989963466
seq542	k__Bacteria	0.9999999999926567
seq543	k__Bacteria	0.9999999942309415
seq544	k__Bacteria	0.9999999703840153
seq545	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia	0.997116778138905
seq546	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia	0.9999093221385277
seq547	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia	0.9999698508249553
seq548	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica	0.999999108738691
seq549	k__Bacteria	0.9999999781517556
seq550	k__Bacteria	0.9999999687903203
seq551	k__Bacteria	0.9999995185312216
seq552	k__Bacteria	0.9999999399103265
seq553	k__Bacteria	0.9999999991999542
seq554	k__Bacteria	0.9999999988726342
seq555	k__Bacteria	0.9999999981747825
seq556	k__Bacteria	0.9999990164006746
seq557	k__Bacteria	0.9999999991174244
seq558	k__Bacteria	0.9999999998492681
seq559	k__Bacteria	0.9999999999112812
seq560	k__Bacteria	0.9999998934970177
seq561	k__Bacteria	0.9999999011636795
seq562	k__Bacteria	0.9999999097265151
seq563	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.9999016674240391
seq564	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella	0.999761904847601
seq565	k__Bacteria;p__Firmicutes	0.9999121414467692
seq566	k__Bacteria	0.999999998245614
seq567	k__Bacteria	0.9999998640032042
seq568	k__Bacteria	0.9999999970557066
seq569	k__Bacteria	0.9999999993289114
seq570	k__Bacteria	0.9999997975356814
seq571	k__Bacteria	0.99999999998081
seq572	k__Bacteria	0.999999992408116
seq573	k__Bacteria	0.9999999999278202
seq574	k__Bacteria	0.9999989319800836
seq575	k__Bacteria	0.9999982926203438
seq576	k__Bacteria	0.9999999997675316
seq577	k__Bacteria	0.9999999999312924
seq578	k__Bacteria	0.9999999999855955
seq579	k__Bacteria	0.9999999937072198
seq580	k__Bacteria	0.9999999977921802
seq581	k__Bacteria	0.9999999999816683
seq582	k__Bacteria	0.9999999994271292
seq583	k__Bacteria	0.9999999999134086
seq584	k__Bacteria	0.9999998644625431
seq585	k__Bacteria	0.9999999995867241
seq586	k__Bacteria	0.9999999969303814
seq587	k__Bacteria	0.9999999973801751
seq588	k__Bacteria	0.9999999989937031
seq589	k__Bacteria	0.9999999764409508
seq590	k__Bacteria	0.9999999999942725
seq591	k__Bacteria	0.999999999994988
seq592	k__Bacteria	0.9999999946846796
seq593	k__Bacteria	0.999999999720142
seq594	k__Bacteria	0.9999999996496105
seq595	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.9852008407438547
seq596	k__Bacteria	0.9999988888190555
seq597	k__Bacteria	0.9999999971096902
seq598	k__Bacteria	0.9999999996690752
seq599	k__Bacteria	0.9999999338174287
seq600	k__Bacteria	0.9999999990722209
seq601	k__Bacteria	0.9999999875111517
seq602	k__Bacteria	0.999999965319027
seq603	k__Bacteria	0.99999965461653
seq604	k__Bacteria	0.999999772300353
seq605	k__Bacteria	0.9999999999902736
seq606	k__Bacteria	0.9999999999600039
seq607	k__Bacteria	0.9999999973424456
seq608	k__Bacteria	0.9999993996968678
seq609	k__Bacteria	0.9999999874584398
seq610	k__Bacteria	0.999999963281061
seq611	k__Bacteria	0.9999999964064757
seq612	k__Bacteria	0.9999999797681525
seq613	k__Bacteria	0.9999999980475875
seq614	k__Bacteria	0.9999990090639326
seq615	k__Bacteria	0.9999998150057344
seq616	k__Bacteria	0.99999999167763
seq617	k__Bacteria	0.9999999837344543
seq618	k__Bacteria	0.9999960130433723
seq619	k__Bacteria	0.9999999998680611
seq620	k__Bacteria	0.9999999998050442
seq621	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.9984903571973902
seq622	k__Bacteria	0.999999916475342
seq623	k__Bacteria	0.9999999317294147
seq624	k__Bacteria	0.9999999536798098
seq625	k__Bacteria	0.9999999999780318
seq626	k__Bacteria	0.999999999864192
seq627	k__Bacteria	0.9999999998369545
seq628	k__Bacteria	0.9999999999258439
seq629	k__Bacteria	0.9999999998713767
seq630	k__Bacteria	0.9999999998707813
seq631	k__Bacteria	0.9999999999445309
seq632	k__Bacteria	0.9999999998675336
seq633	k__Bacteria	0.9999999998650118
seq634	k__Bacteria	0.9999999999822505
seq635	k__Bacteria	0.999999999952884
seq636	k__Bacteria	0.9999999999854023
seq637	k__Bacteria	0.9999999998259862
seq638	k__Bacteria	0.9999998666858138
seq639	k__Bacteria	0.9999998946084862
seq640	k__Bacteria	0.9999999977329997
seq641	k__Bacteria	0.999999996743531
seq642	k__Bacteria	0.9999999867475629
seq643	k__Bacteria	0.9999997138967017
seq644	k__Bacteria	0.999999438419286
seq645	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;s__normanense	0.9999824017996647
seq646	k__Bacteria	0.9999999990109821
seq647	k__Bacteria	0.9999999999875901
seq648	k__Bacteria	0.9999999999900785
seq649	k__Bacteria	0.9999999995400144
seq650	k__Bacteria	0.9999998008952734
seq651	k__Bacteria	0.9999999964895704
seq652	k__Bacteria	0.9999999985096308
seq653	k__Bacteria	0.9999999920205866
seq654	k__Bacteria	0.9999999828733686
seq655	k__Bacteria	0.9999999998934826
seq656	k__Bacteria	0.9999999472619501
seq657	k__Bacteria	0.9999998501150597
seq658	k__Bacteria	0.9999957222919298
seq659	k__Bacteria	0.999999984604251
seq660	k__Bacteria	0.999999999924092
seq661	k__Bacteria	0.9999999999745243
seq662	k__Bacteria	0.999999999907037
seq663	k__Bacteria	0.9999998771843347
seq664	k__Bacteria	0.999999999327178
seq665	k__Bacteria	0.9999999982083829
seq666	k__Bacteria	0.9999997839017714
seq667	k__Bacteria	0.9999999148893384
seq668	k__Bacteria	0.999999999331722
seq669	k__Bacteria	0.9999999999780528
seq670	k__Bacteria	0.9999999999792624
seq671	k__Bacteria	0.9999999999604373
seq672	k__Bacteria	0.9999999999548544
seq673	k__Bacteria	0.9999999281807692
seq674	k__Bacteria	0.9999999964077251
seq675	k__Bacteria	0.9999999996909814
seq676	k__Bacteria	0.9999999986747742
seq677	k__Bacteria	0.9999999984100667
seq678	k__Bacteria	0.9999999995349309
seq679	k__Bacteria	0.9999999736359235
seq680	k__Bacteria	0.9999999948762114
seq681	k__Bacteria	0.9999999980418305
seq682	k__Bacteria	0.9999999333530646
seq683	k__Bacteria	0.9999999730547617
seq684	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999991137125924
seq685	k__Bacteria	0.9999999266534132
seq686	k__Bacteria	0.9999999995545807
seq687	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999997044838133
seq688	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999999277738
seq689	k__Bacteria	0.9999999999956961
seq690	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Oribacterium	0.99999999951439
seq691	k__Bacteria	0.9999999999261064
seq692	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	0.9999844101166988
seq693	k__Bacteria	0.999999999916678
seq694	k__Bacteria	0.9999999997586084
seq695	k__Bacteria	0.9999993909292934
seq696	k__Bacteria	0.9999984339814268
seq697	k__Bacteria	0.999999963600609
seq698	k__Bacteria	0.9999905574480751
seq699	k__Bacteria	0.9999999999962579
seq700	k__Bacteria	0.9999999999105627
seq701	k__Bacteria	0.9999999996031985
seq702	k__Bacteria	0.9999999999993611
seq703	k__Bacteria	0.9999999976601334
seq704	k__Bacteria	0.9999999999993581
seq705	k__Bacteria	0.9999999987031091
seq706	k__Bacteria	0.9999997226489648
seq707	k__Bacteria	0.9999988730654366
seq708	k__Bacteria	0.999999999853493
seq709	k__Bacteria	0.9999993695937055
seq710	k__Bacteria	0.9999999963807191
seq711	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9952350806168221
seq712	k__Bacteria	0.9999999967264304
seq713	k__Bacteria	0.999999816019814
seq714	k__Bacteria	0.9999999997860246
seq715	k__Bacteria	0.999999999957293
seq716	k__Bacteria	0.9999999998291663
seq717	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.9998989089761178
seq718	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.995776091739694
seq719	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9967608273121172
seq720	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9981991686162408
seq721	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9983495451889959
seq722	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9974702990157753
seq723	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.998703521146841
seq724	k__Bacteria	0.999999999989471
seq725	k__Bacteria	0.9999996027712745
seq726	k__Bacteria	0.9999999244221449
seq727	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__coli	0.9999999960490557
seq728	k__Bacteria	0.9999999752474302
seq729	k__Bacteria	0.9999999909401239
seq730	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9845459793802255
seq731	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999997525564379
seq732	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.9988834118139002
seq733	k__Bacteria	0.9999999743825054
seq734	k__Bacteria	0.9999998712627756
seq735	k__Bacteria	0.999999995383653
seq736	k__Bacteria	0.9999999990157994
seq737	k__Bacteria	0.999999999988092
seq738	k__Bacteria	0.9999999999939763
seq739	k__Bacteria	0.9999999975669789
seq740	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9799627209701223
seq741	k__Bacteria	0.999999939487194
seq742	k__Bacteria	0.9999998489167055
seq743	k__Bacteria	0.9999999999348653
seq744	k__Bacteria	0.9999999999973505
seq745	k__Bacteria	0.999999999997802
seq746	k__Bacteria	0.9999999999650362
seq747	k__Bacteria	0.9999999920794423
seq748	k__Bacteria	0.9999999994389966
seq749	k__Bacteria	0.9999999913669556
seq750	k__Bacteria;p__Actinobacteria;c__Actinomycetia	0.9732300335499657
seq751	k__Bacteria	0.9999999999800062
seq752	k__Bacteria	0.9999999911915346
seq753	k__Bacteria	0.9999999978473825
seq754	k__Bacteria	0.9999999999047006
seq755	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9941773251210092
seq756	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999947748072242
seq757	k__Bacteria	0.9999999999986917
seq758	k__Bacteria	0.9999998001411783
seq759	k__Bacteria	0.9999999999895081
seq760	k__Bacteria;p__Proteobacteria	0.9922927766430454
seq761	k__Bacteria	0.9999999963224457
seq762	k__Bacteria	0.9999999999987849
seq763	k__Bacteria	0.9999999940039144
seq764	k__Bacteria	0.999999973087792
seq765	k__Bacteria	0.9999999999890317
seq766	k__Bacteria	0.9999999978143008
seq767	k__Bacteria	0.9999999965330019
seq768	k__Bacteria	0.9999440525767106
seq769	k__Bacteria	0.9999981059069262
seq770	k__Bacteria	0.9999999982677438
seq771	k__Bacteria;p__Firmicutes	0.9936837709790821
seq772	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.9991721321534521
seq773	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__fermentum	0.9925818440394321
seq774	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__fermentum	0.9999877495734534
seq775	k__Bacteria	0.9999999999989277
seq776	k__Bacteria	0.9999999999998196
seq777	k__Bacteria	0.9999997217559041
seq778	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.9999982871862152
seq779	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9987572007523653
seq780	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9993125798948239
seq781	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999999999960442
seq782	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999985609936033
seq783	k__Bacteria	0.9999955333321543
seq784	k__Bacteria	0.9999998735389888
seq785	k__Bacteria	0.9999998025227479
seq786	k__Bacteria	0.999999675062277
seq787	k__Bacteria	0.9999998673478425
seq788	k__Bacteria	0.9999997721150553
seq789	k__Bacteria	0.9999999957156182
seq790	k__Bacteria	0.9999999990570255
seq791	k__Bacteria	0.9999999104045988
seq792	k__Bacteria	0.9999998351776694
seq793	k__Bacteria	0.9999998371846994
seq794	k__Bacteria	0.9999997309478661
seq795	k__Bacteria	0.9999998235517024
seq796	k__Bacteria	0.9999989316761602
seq797	k__Bacteria	0.9999999998182447
seq798	k__Bacteria	0.9999999313159187
seq799	k__Bacteria	0.9999999668356623
seq800	k__Bacteria	0.9999999779587538
seq801	k__Bacteria	0.9999999975811235
seq802	k__Bacteria	0.9999999793372574
seq803	k__Bacteria	0.99999992420707
seq804	k__Bacteria	0.9999999999937629
seq805	k__Bacteria	0.9999999999775933
seq806	k__Bacteria	0.9999999999975562
seq807	k__Bacteria	0.9999999995114989
seq808	k__Bacteria	0.9999995158293975
seq809	k__Bacteria	0.9999999984407286
seq810	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__macacae	0.9971828613834852
seq811	k__Bacteria	0.9999999655688829
seq812	k__Bacteria	0.9999990601721208
seq813	k__Bacteria	0.9999999884589874
seq814	k__Bacteria	0.9999973480828981
seq815	k__Bacteria;p__Actinobacteria;c__Actinomycetia	0.9922747573434337
seq816	k__Bacteria	0.9999999091542017
seq817	k__Bacteria	0.9999999999640656
seq818	k__Bacteria	0.999999906513477
